Date,Mkt-RF,SMB,HML,RF,Mom   
1972-12-05 00:00:00+00:00,-0.0021,-0.0005,-0.0005,0.0002,0.0022
1972-12-06 00:00:00+00:00,0.0032,0.0015,-0.0013,0.0002,0.0006
1972-12-07 00:00:00+00:00,0.0040999999999999995,-0.0018,-0.0031,0.0002,0.0039000000000000003
1972-12-08 00:00:00+00:00,0.0019,0.0007000000000000001,-0.006999999999999999,0.0002,0.0037
1972-12-11 00:00:00+00:00,0.0019,-0.0016,-0.0022,0.0002,0.0039000000000000003
1972-12-12 00:00:00+00:00,-0.0040999999999999995,-0.0032,0.0019,0.0002,0.0053
1972-12-13 00:00:00+00:00,-0.0019,-0.0053,0.0008,0.0002,0.0039000000000000003
1972-12-14 00:00:00+00:00,-0.0033,-0.0031,0.0008,0.0002,0.0108
1972-12-15 00:00:00+00:00,0.0005,-0.0004,-0.0026,0.0002,0.0009
1972-12-18 00:00:00+00:00,-0.0109,-0.0002,-0.0005,0.0002,0.005600000000000001
1972-12-19 00:00:00+00:00,-0.0042,-0.0003,-0.0001,0.0002,0.0054
1972-12-20 00:00:00+00:00,-0.0036,-0.0018,0.0004,0.0002,0.0036
1972-12-21 00:00:00+00:00,-0.0063,0.0014000000000000002,0.0003,0.0002,0.0001
1972-12-22 00:00:00+00:00,0.0055000000000000005,-0.0018,0.0006,0.0002,-0.0024
1972-12-26 00:00:00+00:00,0.0021,-0.0045000000000000005,0.0011,0.0002,0.0059
1972-12-27 00:00:00+00:00,0.0038,-0.006,-0.0019,0.0002,0.0058
1972-12-29 00:00:00+00:00,0.010700000000000001,0.0025,-0.0048,0.0002,-0.0031
1973-01-02 00:00:00+00:00,0.0087,0.0088,-0.0002,0.00021,-0.0078000000000000005
1973-01-03 00:00:00+00:00,0.0034999999999999996,0.0018,0.0013,0.00021,0.0006
1973-01-04 00:00:00+00:00,-0.0023,0.0012,0.0014000000000000002,0.00021,0.0006
1973-01-05 00:00:00+00:00,0.003,0.0001,-0.001,0.00021,0.0053
1973-01-08 00:00:00+00:00,-0.0003,-0.0013,0.0031,0.00021,0.0049
1973-01-09 00:00:00+00:00,-0.001,-0.0022,0.0032,0.00021,0.0058
1973-01-10 00:00:00+00:00,-0.0027,-0.0027,0.0060999999999999995,0.00021,0.0008
1973-01-11 00:00:00+00:00,0.0055000000000000005,-0.0053,0.0003,0.00021,0.0033
1973-01-12 00:00:00+00:00,-0.0085,-0.0043,0.0007000000000000001,0.00021,0.0005
1973-01-15 00:00:00+00:00,-0.0084,-0.003,0.0025,0.00021,0.0001
1973-01-16 00:00:00+00:00,-0.0036,-0.0025,-0.0002,0.00021,0.0012
1973-01-17 00:00:00+00:00,0.0037,-0.0022,0.0015,0.00021,0.0011
1973-01-18 00:00:00+00:00,0.0013,-0.0022,-0.0008,0.00021,0.0031
1973-01-19 00:00:00+00:00,-0.0019,-0.0022,-0.0046,0.00021,0.0016
1973-01-22 00:00:00+00:00,-0.0053,-0.0009,0.0009,0.00021,0.0052
1973-01-23 00:00:00+00:00,-0.0016,-0.0036,-0.0004,0.00021,0.001
1973-01-24 00:00:00+00:00,-0.0138,-0.0024,0.0014000000000000002,0.00021,0.0039000000000000003
1973-01-26 00:00:00+00:00,-0.0036,-0.0052,0.003,0.00021,-0.0028000000000000004
1973-01-29 00:00:00+00:00,-0.0051,-0.0019,0.0023,0.00021,0.002
1973-01-30 00:00:00+00:00,-0.0017000000000000001,-0.0036,0.0027,0.00021,0.0021
1973-01-31 00:00:00+00:00,0.0011,-0.0028000000000000004,0.0044,0.00021,0.0014000000000000002
1973-02-01 00:00:00+00:00,-0.0116,-0.0016,0.0016,0.00022000000000000003,0.0005
1973-02-02 00:00:00+00:00,-0.0040999999999999995,-0.0006,-0.0008,0.00022000000000000003,-0.0022
1973-02-05 00:00:00+00:00,-0.0019,-0.0027,-0.0012,0.00022000000000000003,-0.0018
1973-02-06 00:00:00+00:00,0.0018,-0.0032,-0.0017000000000000001,0.00022000000000000003,0.0037
1973-02-07 00:00:00+00:00,-0.0076,0.0009,-0.0017000000000000001,0.00022000000000000003,0.0015
1973-02-08 00:00:00+00:00,-0.0044,0.0001,-0.0044,0.00022000000000000003,0.0024
1973-02-09 00:00:00+00:00,0.0134,-0.0018,-0.004,0.00022000000000000003,0.0031
1973-02-12 00:00:00+00:00,0.010700000000000001,-0.0014000000000000002,-0.0023,0.00022000000000000003,-0.0031
1973-02-13 00:00:00+00:00,0.0051,-0.0032,-0.0002,0.00022000000000000003,0.0045000000000000005
1973-02-14 00:00:00+00:00,-0.0141,0.0011,0.0043,0.00022000000000000003,0.0051
1973-02-15 00:00:00+00:00,-0.0069,-0.001,0.0016,0.00022000000000000003,0.0
1973-02-16 00:00:00+00:00,0.0036,-0.0042,0.0018,0.00022000000000000003,0.0013
1973-02-20 00:00:00+00:00,0.0025,-0.004699999999999999,0.004,0.00022000000000000003,0.0032
1973-02-21 00:00:00+00:00,-0.0074,-0.0039000000000000003,0.0055000000000000005,0.00022000000000000003,0.0060999999999999995
1973-02-22 00:00:00+00:00,-0.003,-0.0038,0.0023,0.00022000000000000003,0.0038
1973-02-23 00:00:00+00:00,-0.0108,-0.0018,0.0053,0.00022000000000000003,-0.0001
1973-02-26 00:00:00+00:00,-0.0088,-0.0053,0.0059,0.00022000000000000003,-0.0006
1973-02-27 00:00:00+00:00,-0.0115,-0.0019,0.006500000000000001,0.00022000000000000003,0.0009
1973-02-28 00:00:00+00:00,0.0062,-0.0034999999999999996,-0.004,0.00022000000000000003,0.0052
1973-03-01 00:00:00+00:00,-0.0069,0.0004,0.0046,0.00021,0.0067
1973-03-02 00:00:00+00:00,0.0086,-0.0083,-0.0016,0.00021,0.0014000000000000002
1973-03-05 00:00:00+00:00,0.0037,0.0005,-0.0045000000000000005,0.00021,-0.0018
1973-03-06 00:00:00+00:00,0.0126,-0.002,-0.0022,0.00021,0.0001
1973-03-07 00:00:00+00:00,0.0037,0.003,-0.0039000000000000003,0.00021,-0.0036
1973-03-08 00:00:00+00:00,-0.0021,0.001,0.002,0.00021,0.0059
1973-03-09 00:00:00+00:00,-0.0036,0.0017000000000000001,0.0007000000000000001,0.00021,0.0014000000000000002
1973-03-12 00:00:00+00:00,-0.0003,-0.0018,0.0017000000000000001,0.00021,0.0027
1973-03-13 00:00:00+00:00,0.0042,-0.0055000000000000005,0.002,0.00021,0.0045000000000000005
1973-03-14 00:00:00+00:00,0.0026,-0.0054,0.0018,0.00021,0.0051
1973-03-15 00:00:00+00:00,-0.0070999999999999995,-0.001,0.004,0.00021,0.0052
1973-03-16 00:00:00+00:00,-0.0052,0.0008,0.001,0.00021,0.0046
1973-03-19 00:00:00+00:00,-0.0124,-0.0005,0.0040999999999999995,0.00021,0.0004
1973-03-20 00:00:00+00:00,-0.0033,-0.0040999999999999995,0.0033,0.00021,0.0026
1973-03-21 00:00:00+00:00,-0.0128,0.0002,0.0105,0.00021,0.0036
1973-03-22 00:00:00+00:00,-0.0167,-0.0037,0.0075,0.00021,0.0013
1973-03-23 00:00:00+00:00,0.0,-0.0025,0.0019,0.00021,-0.003
1973-03-26 00:00:00+00:00,0.0075,-0.0025,-0.0019,0.00021,-0.0049
1973-03-27 00:00:00+00:00,0.0143,-0.0021,-0.0051,0.00021,-0.0032
1973-03-28 00:00:00+00:00,0.0003,0.0004,0.0,0.00021,0.004
1973-03-29 00:00:00+00:00,0.0098,-0.0033,0.0009,0.00021,0.0009
1973-03-30 00:00:00+00:00,-0.0092,0.006,0.0008,0.00021,0.0012
1973-04-02 00:00:00+00:00,-0.012,0.0,0.0067,0.00026000000000000003,0.0029
1973-04-03 00:00:00+00:00,-0.01,-0.0005,0.0033,0.00026000000000000003,0.005600000000000001
1973-04-04 00:00:00+00:00,-0.0063,-0.0002,0.0033,0.00026000000000000003,0.0018
1973-04-05 00:00:00+00:00,-0.004699999999999999,-0.0044,0.0029,0.00026000000000000003,0.005
1973-04-06 00:00:00+00:00,0.006999999999999999,-0.0036,-0.0025,0.00026000000000000003,-0.0006
1973-04-09 00:00:00+00:00,0.0127,-0.008199999999999999,0.0003,0.00026000000000000003,-0.0019
1973-04-10 00:00:00+00:00,0.0111,-0.0058,-0.0003,0.00026000000000000003,0.0014000000000000002
1973-04-11 00:00:00+00:00,0.0039000000000000003,-0.0036,0.0034000000000000002,0.00026000000000000003,0.0014000000000000002
1973-04-12 00:00:00+00:00,-0.001,0.0005,0.0038,0.00026000000000000003,0.0045000000000000005
1973-04-13 00:00:00+00:00,-0.0042,0.0023,0.0026,0.00026000000000000003,0.0051
1973-04-16 00:00:00+00:00,-0.005600000000000001,0.0016,0.0021,0.00026000000000000003,0.0034999999999999996
1973-04-17 00:00:00+00:00,-0.0059,-0.0025,0.0078000000000000005,0.00026000000000000003,0.0045000000000000005
1973-04-18 00:00:00+00:00,0.0034999999999999996,-0.0069,0.0007000000000000001,0.00026000000000000003,0.0066
1973-04-19 00:00:00+00:00,0.0053,-0.0017000000000000001,0.0021,0.00026000000000000003,-0.0002
1973-04-23 00:00:00+00:00,-0.0059,-0.0004,0.0003,0.00026000000000000003,0.0113
1973-04-24 00:00:00+00:00,-0.0151,-0.0016,0.0060999999999999995,0.00026000000000000003,0.0141
1973-04-25 00:00:00+00:00,-0.015600000000000001,-0.0031,0.0103,0.00026000000000000003,0.0075
1973-04-26 00:00:00+00:00,0.0032,-0.0036,0.0003,0.00026000000000000003,-0.0023
1973-04-27 00:00:00+00:00,-0.0154,0.0024,0.0049,0.00026000000000000003,0.0052
1973-04-30 00:00:00+00:00,-0.0024,-0.0031,0.0017000000000000001,0.00026000000000000003,-0.0002
1973-05-01 00:00:00+00:00,0.0002,-0.003,0.0001,0.00023,0.0055000000000000005
1973-05-02 00:00:00+00:00,0.0118,-0.0042,-0.0043,0.00023,-0.0089
1973-05-03 00:00:00+00:00,0.0146,-0.008,-0.0011,0.00023,0.001
1973-05-04 00:00:00+00:00,0.0076,0.0018,-0.0055000000000000005,0.00023,-0.0001
1973-05-07 00:00:00+00:00,-0.0043,0.0004,0.0016,0.00023,0.0042
1973-05-08 00:00:00+00:00,0.0058,-0.0011,-0.001,0.00023,0.0029
1973-05-09 00:00:00+00:00,-0.0052,0.0058,-0.0034000000000000002,0.00023,-0.0006
1973-05-10 00:00:00+00:00,-0.0068000000000000005,0.0014000000000000002,-0.0001,0.00023,0.0044
1973-05-11 00:00:00+00:00,-0.011699999999999999,0.0014000000000000002,0.0025,0.00023,0.0037
1973-05-14 00:00:00+00:00,-0.0218,-0.0013,0.0084,0.00023,0.0074
1973-05-15 00:00:00+00:00,0.0042,-0.011000000000000001,-0.0003,0.00023,-0.0009
1973-05-16 00:00:00+00:00,-0.0014000000000000002,-0.0036,0.004,0.00023,0.0069
1973-05-17 00:00:00+00:00,-0.009000000000000001,-0.0012,0.0031,0.00023,0.008100000000000001
1973-05-18 00:00:00+00:00,-0.0187,-0.0105,0.0026,0.00023,0.0098
1973-05-21 00:00:00+00:00,-0.0149,-0.024300000000000002,0.0013,0.00023,0.0106
1973-05-22 00:00:00+00:00,0.0075,-0.005600000000000001,-0.0025,0.00023,0.0
1973-05-23 00:00:00+00:00,0.004,-0.0054,-0.0005,0.00023,0.0039000000000000003
1973-05-24 00:00:00+00:00,0.0279,-0.0096,-0.0091,0.00023,-0.0084
1973-05-25 00:00:00+00:00,0.009399999999999999,0.0139,-0.0042,0.00023,-0.011399999999999999
1973-05-29 00:00:00+00:00,-0.0032,0.006,-0.0014000000000000002,0.00023,-0.0006
1973-05-30 00:00:00+00:00,-0.0152,-0.0015,0.0064,0.00023,0.0149
1973-05-31 00:00:00+00:00,-0.0092,-0.0044,0.0053,0.00023,0.0118
1973-06-01 00:00:00+00:00,-0.0096,-0.0018,0.0068000000000000005,0.00024,0.0023
1973-06-04 00:00:00+00:00,-0.0113,-0.0049,0.0054,0.00024,0.0064
1973-06-05 00:00:00+00:00,0.013600000000000001,-0.0069,-0.0069,0.00024,0.0014000000000000002
1973-06-06 00:00:00+00:00,-0.0027,-0.0003,-0.0013,0.00024,0.0018
1973-06-07 00:00:00+00:00,0.0131,-0.0068000000000000005,-0.0025,0.00024,0.0049
1973-06-08 00:00:00+00:00,0.010700000000000001,0.0008,-0.0019,0.00024,-0.0001
1973-06-11 00:00:00+00:00,-0.0031,0.0032,0.0039000000000000003,0.00024,0.0024
1973-06-12 00:00:00+00:00,0.0143,-0.0052,-0.0058,0.00024,-0.012199999999999999
1973-06-13 00:00:00+00:00,-0.0049,0.011000000000000001,0.0007000000000000001,0.00024,-0.0042
1973-06-14 00:00:00+00:00,-0.0106,0.0029,0.001,0.00024,0.0069
1973-06-15 00:00:00+00:00,-0.0126,0.0,0.0070999999999999995,0.00024,0.0085
1973-06-18 00:00:00+00:00,-0.0144,-0.0015,0.003,0.00024,0.0079
1973-06-19 00:00:00+00:00,0.0023,-0.0042,-0.0027,0.00024,0.0046
1973-06-20 00:00:00+00:00,0.0038,-0.0017000000000000001,-0.0034000000000000002,0.00024,-0.0011
1973-06-21 00:00:00+00:00,-0.011399999999999999,0.0019,0.0049,0.00024,0.0118
1973-06-22 00:00:00+00:00,0.004,-0.0051,0.0038,0.00024,0.005600000000000001
1973-06-25 00:00:00+00:00,-0.0143,-0.0058,0.0109,0.00024,0.0096
1973-06-26 00:00:00+00:00,0.0089,-0.0062,-0.0036,0.00024,-0.0034000000000000002
1973-06-27 00:00:00+00:00,0.003,-0.0018,-0.0011,0.00024,0.0003
1973-06-28 00:00:00+00:00,0.009899999999999999,-0.0017000000000000001,-0.0054,0.00024,-0.0026
1973-06-29 00:00:00+00:00,-0.0034000000000000002,0.0039000000000000003,0.001,0.00024,-0.002
1973-07-02 00:00:00+00:00,-0.012,0.0052,0.0059,0.0003,-0.0016
1973-07-03 00:00:00+00:00,-0.0092,0.0029,0.0092,0.0003,-0.0032
1973-07-05 00:00:00+00:00,-0.0018,-0.0013,0.002,0.0003,-0.0022
1973-07-06 00:00:00+00:00,-0.0043,0.0024,0.0034999999999999996,0.0003,-0.0001
1973-07-09 00:00:00+00:00,0.008,-0.004,-0.0031,0.0003,-0.0052
1973-07-10 00:00:00+00:00,0.0139,0.0019,-0.0060999999999999995,0.0003,-0.014199999999999999
1973-07-11 00:00:00+00:00,0.0218,0.0034000000000000002,-0.0072,0.0003,-0.022099999999999998
1973-07-12 00:00:00+00:00,-0.0006,0.009399999999999999,-0.0040999999999999995,0.0003,-0.0075
1973-07-13 00:00:00+00:00,-0.0109,0.0103,0.0012,0.0003,0.0039000000000000003
1973-07-16 00:00:00+00:00,0.015,0.0009,-0.0113,0.0003,-0.013000000000000001
1973-07-17 00:00:00+00:00,0.0029,0.0078000000000000005,-0.0053,0.0003,-0.0105
1973-07-18 00:00:00+00:00,0.0079,0.0076,-0.0051,0.0003,-0.012199999999999999
1973-07-19 00:00:00+00:00,0.0037,0.0077,-0.0068000000000000005,0.0003,-0.0111
1973-07-20 00:00:00+00:00,0.0066,0.0068000000000000005,-0.006,0.0003,-0.0097
1973-07-23 00:00:00+00:00,0.0029,0.0054,-0.0013,0.0003,-0.005
1973-07-24 00:00:00+00:00,0.0055000000000000005,-0.0001,-0.005699999999999999,0.0003,-0.0052
1973-07-25 00:00:00+00:00,0.013600000000000001,0.0025,-0.0096,0.0003,-0.0073
1973-07-26 00:00:00+00:00,0.0011,0.0028000000000000004,-0.0027,0.0003,-0.0017000000000000001
1973-07-27 00:00:00+00:00,-0.0025,0.0002,0.0004,0.0003,0.0017000000000000001
1973-07-30 00:00:00+00:00,-0.0033,-0.0014000000000000002,0.0025,0.0003,0.0025
1973-07-31 00:00:00+00:00,-0.0085,0.0016,0.0023,0.0003,0.0067
1973-08-01 00:00:00+00:00,-0.0131,-0.0023,0.0037,0.0003,0.013500000000000002
1973-08-02 00:00:00+00:00,-0.0013,-0.001,-0.002,0.0003,0.0
1973-08-03 00:00:00+00:00,-0.001,0.0025,-0.0019,0.0003,-0.0034999999999999996
1973-08-06 00:00:00+00:00,0.0027,0.0014000000000000002,-0.0037,0.0003,-0.0052
1973-08-07 00:00:00+00:00,-0.0017000000000000001,0.0009,-0.0023,0.0003,0.0034999999999999996
1973-08-08 00:00:00+00:00,-0.0097,0.0004,0.0022,0.0003,0.0095
1973-08-09 00:00:00+00:00,-0.0003,-0.0033,0.0012,0.0003,-0.0036
1973-08-10 00:00:00+00:00,-0.008,-0.0021,0.0032,0.0003,0.004
1973-08-13 00:00:00+00:00,-0.0108,-0.0028000000000000004,0.0025,0.0003,0.0072
1973-08-14 00:00:00+00:00,-0.009300000000000001,-0.0016,0.0031,0.0003,0.0033
1973-08-15 00:00:00+00:00,0.0024,-0.0028000000000000004,0.0002,0.0003,-0.0006
1973-08-16 00:00:00+00:00,-0.0052,0.0029,0.0051,0.0003,0.0005
1973-08-17 00:00:00+00:00,0.0001,-0.0012,0.0032,0.0003,0.0003
1973-08-20 00:00:00+00:00,-0.0075,-0.0019,0.0042,0.0003,0.0045000000000000005
1973-08-21 00:00:00+00:00,-0.0078000000000000005,0.0003,0.0,0.0003,0.0026
1973-08-22 00:00:00+00:00,-0.0048,-0.0029,0.0004,0.0003,0.0034999999999999996
1973-08-23 00:00:00+00:00,0.0127,-0.0044,-0.005,0.0003,-0.004
1973-08-24 00:00:00+00:00,-0.0014000000000000002,0.0007000000000000001,0.0019,0.0003,0.0006
1973-08-27 00:00:00+00:00,0.0068000000000000005,-0.0034999999999999996,-0.0052,0.0003,0.0012
1973-08-28 00:00:00+00:00,0.004699999999999999,-0.0031,0.0006,0.0003,0.0005
1973-08-29 00:00:00+00:00,0.009000000000000001,-0.0015,-0.0001,0.0003,-0.0028000000000000004
1973-08-30 00:00:00+00:00,0.0,0.0027,0.002,0.0003,-0.001
1973-08-31 00:00:00+00:00,0.005,0.0015,-0.0015,0.0003,-0.0052
1973-09-04 00:00:00+00:00,0.0037,0.0003,0.0032,0.00036,-0.0069
1973-09-05 00:00:00+00:00,0.0019,0.0,0.0009,0.00036,-0.0016
1973-09-06 00:00:00+00:00,0.0048,-0.0015,0.004699999999999999,0.00036,-0.0027
1973-09-07 00:00:00+00:00,-0.0018,0.005,0.0008,0.00036,-0.0001
1973-09-10 00:00:00+00:00,-0.0088,0.0055000000000000005,0.004,0.00036,0.0006
1973-09-11 00:00:00+00:00,-0.0058,0.0002,0.002,0.00036,0.0074
1973-09-12 00:00:00+00:00,-0.0024,-0.0001,0.0,0.00036,0.0023
1973-09-13 00:00:00+00:00,0.003,-0.0001,-0.0064,0.00036,0.0042
1973-09-14 00:00:00+00:00,0.0089,-0.0006,-0.0072,0.00036,-0.0036
1973-09-17 00:00:00+00:00,-0.0004,0.0054,0.0021,0.00036,-0.011699999999999999
1973-09-18 00:00:00+00:00,-0.0023,0.0015,0.0032,0.00036,-0.0073
1973-09-19 00:00:00+00:00,0.019299999999999998,-0.0025,-0.0072,0.00036,-0.0165
1973-09-20 00:00:00+00:00,0.0092,0.0022,-0.0009,0.00036,-0.0109
1973-09-21 00:00:00+00:00,0.0051,0.002,0.005699999999999999,0.00036,-0.008
1973-09-24 00:00:00+00:00,0.0029,0.0038,0.008,0.00036,-0.011399999999999999
1973-09-25 00:00:00+00:00,0.005,-0.0007000000000000001,0.0033,0.00036,-0.0005
1973-09-26 00:00:00+00:00,0.0069,0.0027,0.0026,0.00036,-0.0046
1973-09-27 00:00:00+00:00,0.0023,0.0001,0.0005,0.00036,0.0001
1973-09-28 00:00:00+00:00,-0.0048,0.0042,0.0014000000000000002,0.00036,0.0019
1973-10-01 00:00:00+00:00,-0.0017000000000000001,0.005600000000000001,0.0072,0.00028,-0.0069
1973-10-02 00:00:00+00:00,0.0058,0.006999999999999999,-0.0014000000000000002,0.00028,-0.0087
1973-10-03 00:00:00+00:00,0.0008,0.0074,0.006,0.00028,-0.0045000000000000005
1973-10-04 00:00:00+00:00,-0.0039000000000000003,0.0019,0.0040999999999999995,0.00028,0.0019
1973-10-05 00:00:00+00:00,0.011899999999999999,-0.0007000000000000001,-0.0025,0.00028,0.0003
1973-10-08 00:00:00+00:00,0.0044,0.0032,-0.002,0.00028,-0.0026
1973-10-09 00:00:00+00:00,-0.0011,0.0006,-0.0009,0.00028,0.003
1973-10-10 00:00:00+00:00,-0.0116,-0.005699999999999999,-0.0027,0.00028,0.013000000000000001
1973-10-11 00:00:00+00:00,0.0165,0.0011,-0.0053,0.00028,-0.0029
1973-10-12 00:00:00+00:00,0.0037,0.0017000000000000001,-0.0016,0.00028,0.0060999999999999995
1973-10-15 00:00:00+00:00,-0.011699999999999999,0.0016,0.0012,0.00028,0.0095
1973-10-16 00:00:00+00:00,-0.0002,-0.004,-0.0028000000000000004,0.00028,0.006
1973-10-17 00:00:00+00:00,-0.0029,-0.0009,0.0013,0.00028,0.005
1973-10-18 00:00:00+00:00,-0.0001,-0.0026,0.0002,0.00028,0.010700000000000001
1973-10-19 00:00:00+00:00,0.002,-0.0003,0.0029,0.00028,0.006500000000000001
1973-10-22 00:00:00+00:00,-0.010700000000000001,-0.004,0.004699999999999999,0.00028,0.0028000000000000004
1973-10-23 00:00:00+00:00,0.0034999999999999996,-0.004,-0.0011,0.00028,0.003
1973-10-24 00:00:00+00:00,0.0028000000000000004,-0.0034000000000000002,0.0007000000000000001,0.00028,0.0025
1973-10-25 00:00:00+00:00,0.0015,-0.0019,-0.0002,0.00028,0.0039000000000000003
1973-10-26 00:00:00+00:00,0.0072,-0.0029,0.0006,0.00028,0.005
1973-10-29 00:00:00+00:00,-0.0026,-0.0012,0.0026,0.00028,0.005600000000000001
1973-10-30 00:00:00+00:00,-0.015300000000000001,-0.0005,0.0058,0.00028,0.006
1973-10-31 00:00:00+00:00,-0.0088,0.0008,0.0005,0.00028,0.0037
1973-11-01 00:00:00+00:00,-0.0058,-0.0007000000000000001,-0.0022,0.00026000000000000003,0.0069
1973-11-02 00:00:00+00:00,-0.005699999999999999,-0.0032,0.0012,0.00026000000000000003,0.0049
1973-11-05 00:00:00+00:00,-0.0159,-0.0031,0.0029,0.00026000000000000003,0.0043
1973-11-06 00:00:00+00:00,-0.0072,-0.0049,0.003,0.00026000000000000003,0.001
1973-11-07 00:00:00+00:00,0.0064,-0.0087,0.0058,0.00026000000000000003,-0.0012
1973-11-08 00:00:00+00:00,0.0108,-0.0003,-0.0039000000000000003,0.00026000000000000003,0.0027
1973-11-09 00:00:00+00:00,-0.0147,0.0004,0.0066,0.00026000000000000003,0.0044
1973-11-12 00:00:00+00:00,-0.0096,-0.0063,-0.001,0.00026000000000000003,0.009300000000000001
1973-11-13 00:00:00+00:00,-0.0028000000000000004,-0.0089,-0.0027,0.00026000000000000003,0.0173
1973-11-14 00:00:00+00:00,-0.018600000000000002,-0.005,0.004,0.00026000000000000003,0.0049
1973-11-15 00:00:00+00:00,-0.0013,-0.0072,0.0033,0.00026000000000000003,0.0029
1973-11-16 00:00:00+00:00,0.0113,-0.006500000000000001,0.0018,0.00026000000000000003,-0.0018
1973-11-19 00:00:00+00:00,-0.030299999999999997,-0.001,0.011200000000000002,0.00026000000000000003,0.0017000000000000001
1973-11-20 00:00:00+00:00,-0.0226,-0.013600000000000001,0.0017000000000000001,0.00026000000000000003,0.0046
1973-11-21 00:00:00+00:00,0.0105,-0.008,-0.0006,0.00026000000000000003,0.003
1973-11-23 00:00:00+00:00,-0.0014000000000000002,0.0017000000000000001,0.0064,0.00026000000000000003,-0.0021
1973-11-26 00:00:00+00:00,-0.03,-0.0134,0.0095,0.00026000000000000003,0.0077
1973-11-27 00:00:00+00:00,-0.009399999999999999,-0.0038,0.0002,0.00026000000000000003,0.005600000000000001
1973-11-28 00:00:00+00:00,0.0197,0.0008,-0.0086,0.00026000000000000003,0.0039000000000000003
1973-11-29 00:00:00+00:00,-0.0034999999999999996,0.0007000000000000001,0.0013,0.00026000000000000003,0.0124
1973-11-30 00:00:00+00:00,-0.013500000000000002,0.0005,0.0067,0.00026000000000000003,0.0077
1973-12-03 00:00:00+00:00,-0.0207,-0.003,0.0016,0.00032,0.012199999999999999
1973-12-04 00:00:00+00:00,-0.0042,-0.0045000000000000005,-0.002,0.00032,0.0146
1973-12-05 00:00:00+00:00,-0.0175,-0.0060999999999999995,0.0014000000000000002,0.00032,0.0195
1973-12-06 00:00:00+00:00,0.022400000000000003,-0.0115,-0.0033,0.00032,-0.011000000000000001
1973-12-07 00:00:00+00:00,0.022000000000000002,0.0026,0.0072,0.00032,-0.009399999999999999
1973-12-10 00:00:00+00:00,0.015,-0.0031,-0.0038,0.00032,0.0073
1973-12-11 00:00:00+00:00,-0.0181,0.0015,0.0075,0.00032,0.022000000000000002
1973-12-12 00:00:00+00:00,-0.026099999999999998,-0.0011,0.0066,0.00032,0.0108
1973-12-13 00:00:00+00:00,-0.0148,-0.0034000000000000002,0.0087,0.00032,0.0037
1973-12-14 00:00:00+00:00,0.0097,-0.0059,0.0011,0.00032,-0.0084
1973-12-17 00:00:00+00:00,-0.0067,-0.0013,0.0062,0.00032,0.008199999999999999
1973-12-18 00:00:00+00:00,0.018799999999999997,-0.0102,-0.0040999999999999995,0.00032,0.0043
1973-12-19 00:00:00+00:00,-0.0002,-0.0025,0.0017000000000000001,0.00032,0.0024
1973-12-20 00:00:00+00:00,-0.0031,0.0008,0.005600000000000001,0.00032,0.0023
1973-12-21 00:00:00+00:00,-0.0096,0.0011,0.0095,0.00032,0.0029
1973-12-24 00:00:00+00:00,-0.0064,0.0038,0.0091,0.00032,0.0002
1973-12-26 00:00:00+00:00,0.0271,-0.0111,-0.0085,0.00032,-0.0063
1973-12-27 00:00:00+00:00,0.0196,-0.0033,-0.0076,0.00032,-0.008199999999999999
1973-12-28 00:00:00+00:00,-0.0011,-0.0009,0.0017000000000000001,0.00032,0.0104
1973-12-31 00:00:00+00:00,0.002,0.0052,0.0014000000000000002,0.00032,-0.0034999999999999996
1974-01-02 00:00:00+00:00,0.0026,0.013000000000000001,0.0118,0.00028,-0.0104
1974-01-03 00:00:00+00:00,0.0232,0.0146,0.0092,0.00028,-0.024399999999999998
1974-01-04 00:00:00+00:00,-0.005600000000000001,0.0161,0.015,0.00028,-0.0098
1974-01-07 00:00:00+00:00,-0.0052,0.0138,0.0104,0.00028,-0.0019
1974-01-08 00:00:00+00:00,-0.0177,0.0091,0.008100000000000001,0.00028,0.0085
1974-01-09 00:00:00+00:00,-0.0274,0.005699999999999999,0.005600000000000001,0.00028,0.0040999999999999995
1974-01-10 00:00:00+00:00,-0.010700000000000001,0.0027,-0.0016,0.00028,-0.0008
1974-01-11 00:00:00+00:00,0.0116,-0.0028000000000000004,0.0026,0.00028,-0.0062
1974-01-14 00:00:00+00:00,-0.0014000000000000002,0.0011,0.0055000000000000005,0.00028,-0.0004
1974-01-15 00:00:00+00:00,0.0075,-0.0034999999999999996,0.0,0.00028,0.0038
1974-01-16 00:00:00+00:00,0.0143,-0.0048,-0.0023,0.00028,-0.0060999999999999995
1974-01-17 00:00:00+00:00,0.0167,0.0014000000000000002,-0.0083,0.00028,-0.015700000000000002
1974-01-18 00:00:00+00:00,-0.0155,0.0108,-0.0004,0.00028,-0.0002
1974-01-21 00:00:00+00:00,-0.0027,-0.0022,-0.0017000000000000001,0.00028,-0.006
1974-01-22 00:00:00+00:00,0.009899999999999999,-0.0027,-0.0021,0.00028,-0.0077
1974-01-23 00:00:00+00:00,0.0049,0.0049,-0.0038,0.00028,-0.0101
1974-01-24 00:00:00+00:00,-0.0025,0.0044,0.003,0.00028,0.0027
1974-01-25 00:00:00+00:00,-0.0011,0.0045000000000000005,-0.0028000000000000004,0.00028,-0.003
1974-01-28 00:00:00+00:00,-0.005,0.0042,0.0015,0.00028,0.0019
1974-01-29 00:00:00+00:00,-0.0016,-0.0003,0.004699999999999999,0.00028,0.0009
